player_id,purchases,avg_hrs
90302081,5,29
254458836,5,1
240810001,5,1
201656921,5,65
110238251,5,39
197364659,5,31
174170835,5,3
160749747,5,2
70075801,5,91
71870712,5,115
232879561,5,7
90117736,5,420
193956726,5,2
256528415,5,6
225379182,5,391
42043359,5,1
217391754,5,1
159734412,5,12
58551955,5,8
125718224,5,58
99244433,5,266
247858756,5,1
35433662,5,14
98882747,5,89
263860732,5,0
125153273,5,13
165240612,5,184
176284441,5,130
136783755,5,1342
100833937,5,29
71926373,5,20
28886158,5,28
240497102,5,21
35355224,5,7
216442661,5,0
70967454,5,56
199955973,5,513
67633077,5,206
60227446,5,19
205829374,5,51
205424925,5,1
266799152,5,1
99484728,5,23
273069628,5,6
29268335,5,12
79865632,5,12
31425362,5,0
248754096,5,54
197385611,5,100
156733822,5,25
188615226,5,6
86612326,5,285
278136010,5,0
23241240,5,86
249643192,5,83
40837142,5,9
94690173,5,2
284934852,5,23
262814808,5,3
231805700,5,75
30588978,5,276
110226344,5,121
159812802,5,10
242985754,5,3
124810250,5,714
198901867,5,105
239045127,5,128
242515341,5,209
251732117,5,10
182426216,5,30
56436338,5,701
104192353,5,50
120589251,5,5
62486194,5,85
186167611,5,6
149579610,5,881
97604502,5,247
211421471,5,1
159458198,5,72
192044880,5,24
242935099,5,1
171418611,5,234
200282141,5,72
293488473,5,130
177591797,5,124
99961115,5,0
185259386,5,4
172386260,5,0
58223726,5,991
173846745,5,673
229516311,5,22
279965238,5,3
95930936,5,8
205793409,5,2
206599635,5,46
262326400,5,1
88937470,5,200
106816274,5,14
54819677,5,96
207633085,5,10
215586007,5,13
140499826,5,31
242572214,5,54
66687732,5,5
120852852,5,1198
96504332,5,140
163361275,5,51
144455775,5,1022
63555332,5,79
253218347,5,15
165356998,5,10
201495555,5,77
252811208,5,2
271073348,5,48
124776658,5,95
185272838,5,10
292881361,5,0
61031710,5,110
293422780,5,1
94708312,5,10
297620161,5,1
302545663,5,3
220012683,5,710
91952768,5,71
215776525,5,414
40130306,5,12
135503830,5,260
93126933,5,82
237879937,5,30
146900719,5,19
63671946,5,32
202664112,5,29
245621941,5,21
302883346,5,31
144626100,5,328
210903599,5,266
62418323,5,53
113321644,5,42
181344998,5,0
182326985,5,71
293587092,5,31
221775355,5,14
27029121,4,0
220568686,4,36
216278473,4,201
90532259,4,173
132353043,4,290
239163602,4,139
172111265,4,64
200115424,4,40
213580459,4,18
10868970,4,3
8763960,4,155
251440763,4,11
45957399,4,21
212428693,4,6
33431754,4,0
194491088,4,52
59467141,4,40
246626691,4,2
65944691,4,3
34858979,4,3
201026570,4,2
202760244,4,111
124525404,4,14
124229280,4,2
64479113,4,4
107902370,4,282
248660144,4,6
192641031,4,1
65392764,4,1
213650130,4,52
129926253,4,1146
152175390,4,9
188233566,4,54
23333992,4,0
256276021,4,288
193304011,4,17
255511589,4,2
222363622,4,120
276186966,4,7
68305989,4,23
26583023,4,2
205171017,4,133
266874064,4,33
253224439,4,4
25490518,4,6
124540027,4,1
35153301,4,59
105585767,4,55
167333229,4,2
103093573,4,180
64079170,4,16
52352692,4,71
41324040,4,18
64307328,4,62
162748673,4,53
107097425,4,12
60074997,4,10
94335638,4,149
86898348,4,3
60113114,4,166
25185866,4,0
12583476,4,0
59713285,4,55
185680404,4,16
114447625,4,11
143062096,4,2
268551184,4,9
57415686,4,51
30067217,4,4
59050554,4,11
28425181,4,20
266056948,4,0
199298990,4,4
88493668,4,35
44147409,4,94
248354453,4,1
124003951,4,1747
215832158,4,63
69652738,4,11
21683270,4,1
90857581,4,1134
106054679,4,0
279316312,4,2
57782416,4,33
259403281,4,5
192645567,4,5
80799336,4,6
52181854,4,33
214805425,4,0
23072560,4,4
108714391,4,6
206494852,4,47
50572608,4,158
168082750,4,40
207365563,4,1
27770064,4,8
122319388,4,257
20557028,4,0
92010366,4,52
249779815,4,6
131912265,4,3
39028341,4,749
94231294,4,91
238169854,4,118
70737757,4,61
69821151,4,4
243808511,4,18
28236623,4,1
176967288,4,1
55672384,4,3
222042345,4,1
50888871,4,75
50131557,4,178
180438232,4,90
286151784,4,1
16919977,4,0
231333981,4,2
34960438,4,27
280497428,4,31
293578749,4,2
42469578,4,0
208004844,4,14
63605342,4,20
261281192,4,247
202376797,4,19
162894140,4,303
120520430,4,130
208127198,4,36
70930091,4,38
10095386,4,34
162747179,4,1
176645108,4,8
94379559,4,20
219838359,4,0
256819019,4,19
56813714,4,119
103774615,4,34
135012938,4,5
190386837,4,0
290995026,4,6
212210746,4,467
21869048,4,796
43521755,4,1
39980669,4,5
241514787,4,2
117695149,4,1
32398422,4,2
199662019,4,30
75508144,4,212
187795034,4,1
253421464,4,51
75001116,4,55
203831787,4,2
198561746,4,32
196231194,4,7
250736247,4,7
230235878,4,2
41566004,4,155
90595186,4,4
62658713,4,6
32818456,4,4
179733218,4,152
40237093,4,1
207196616,4,8
139806634,4,489
206857830,4,1
105028982,4,73
249623287,4,2
235185723,4,12
254368479,4,1
252983257,4,1
99303066,4,1
250457669,4,12
205462875,4,16
202195289,4,14
213114902,4,1
12169570,4,108
208196373,4,42
20363006,4,1
172901122,4,37
126425648,4,97
109165920,4,106
117552823,4,44
173102243,4,66
12312878,4,0
181597796,4,3
195430485,4,3
12858799,4,1
28116270,4,0
259454041,4,7
107324790,4,364
243065024,4,106
107307955,4,0
39798081,4,523
10934310,4,1
58640737,4,626
277239386,4,47
209608167,4,52
303789064,4,1
50305489,4,21
187262547,4,3
40964799,4,0
36581507,4,13
238821887,4,592
38293596,4,162
145534973,4,125
296656295,4,1
166656680,4,5
208251718,4,4
208649703,4,125
236557903,4,1
298547051,4,12
154868247,4,1
202742019,4,37
92842632,4,17
180331040,4,1256
124884511,4,724
55446861,4,22
25941262,4,45
200759485,4,3
20321898,4,1
36553207,4,956
228302915,4,8
29835809,4,7
61444633,4,0
233160273,4,37
115396529,4,94
183103599,4,107
87821312,4,581
58117481,4,278
175033323,4,136
86686260,4,4
87879009,4,137
93812486,4,212
259268105,4,111
96771844,4,19
149291366,4,8
110095045,4,12
216921535,4,60
180743752,4,3
29383643,4,0
195171884,4,86
37179655,4,239
135177440,4,68
159129006,4,16
83751255,4,75
156799348,4,22
27417971,4,222
167106826,4,6
161444156,4,964
283498338,4,0
297517705,4,6
128964236,4,12
201081230,4,17
231808839,4,3
11973378,4,1
291293152,4,3
28696163,4,289
115806772,4,19
195800610,4,4
41934963,4,257
200750585,4,719
194842424,4,891
216931933,4,100
306690580,4,20
20643309,4,52
77378306,4,43
226734923,4,5
114364553,4,7
115192877,4,105
86779448,4,461
270169680,4,1
216396749,4,125
73187712,4,13
158363887,4,38
256452263,4,6
32488724,4,55
243816387,4,5
26090223,4,3
122847338,4,44
104709012,4,12
177519904,4,6
106028574,4,27
282923824,4,2
220887518,4,27
197363488,4,9
150623264,4,10
204793925,4,28
84610577,4,13
68372559,4,24
249607464,4,3
115287826,4,99
204748975,4,2
89867101,4,632
65872385,4,58
26753925,4,3
23096237,4,4
227783598,4,13
10595342,4,12
258213980,4,7
239135689,4,102
219361406,4,72
252166407,4,44
121615038,4,456
225655173,4,800
77924328,4,90
161632739,4,33
84432612,4,20
269759752,4,9
225829163,4,70
213655302,4,126
282529842,4,1
46542904,4,1
224988881,4,5
131539267,4,35
77864647,4,17
61614735,4,67
34556248,4,2
218110241,4,2
187817597,4,2
233407123,4,1
176709931,4,13
308695132,4,3
221161433,4,0
22673724,4,1
219435905,4,0
190049238,4,16
284096202,4,1
27338668,4,31
207926270,4,5
223660563,4,22
257108952,4,10
275529528,4,4
73094362,4,251
13614852,4,1
242200471,4,171
70351792,4,70
224929163,4,16
291527866,4,2
231191282,4,93
266035768,4,28
90956570,4,4
235239851,4,1
52863875,4,6
199768117,4,197
192012936,4,4
112944877,4,0
221432905,4,13
56497895,4,12
10809782,4,1
10714039,4,18
88759352,4,1
32248913,4,15
28257781,4,28
10964000,4,29
13873032,4,197
117402082,4,2
169688576,4,0
297690673,4,12
10515535,4,0
107346769,4,6
174033209,4,45
15382030,4,19
201022896,4,151
58316550,4,13
31764594,4,6
147810275,4,1
278678644,4,60
234950941,4,58
92843672,4,58
91912195,4,82
88290913,4,1011
294785149,4,100
237857246,4,8
55522584,4,50
41843900,4,2
52811164,4,0
278613910,4,31
89752173,4,6
169254022,4,1
214472043,4,4
16990576,4,0
29777760,4,3
188684779,4,2
170711828,4,6
206193312,4,12
84054119,4,5
60984151,4,14
160288543,4,396
209830063,4,53
151938509,4,8
70751383,4,27
285480540,4,14
58252208,4,2
202057920,4,116
41310195,4,31
19306933,4,0
239497677,4,71
173925846,4,15
84221022,4,7
28453247,4,0
166125977,4,5
204296172,4,466
298431593,4,3
77903318,4,5
233479846,4,28
63763909,4,13
167093760,4,4
300136813,4,14
168882105,4,45
239050395,4,46
214343410,4,2
66090440,4,95
13336286,4,9
198350948,4,3
71323029,4,3
247336676,4,1
46009414,4,21
36109630,4,0
191975517,4,107
191821689,4,5
273828592,4,1
171765197,4,4
50185776,4,28
67530228,4,1
161361254,4,3
24703611,4,9
226490758,4,4
132852256,4,346
13863290,4,238
39760170,4,9
305190256,4,18
246452376,4,27
107950496,4,84
194885661,4,8
218053609,4,1
199158451,4,155
41751393,4,15
14711056,4,5
163393202,4,13
90786657,4,574
248258315,4,29
117581255,4,29
26572597,4,4
190547288,4,9
237969678,4,712
122940861,4,37
184885148,4,3
126868138,4,16
195943868,4,342
279171078,4,5
59575100,4,72
195486667,4,9
171266433,4,161
233695797,4,14
255234412,4,0
195065296,4,3
184519153,4,2
99802512,4,15
285862168,4,5
210411109,4,74
236188947,4,74
220733923,4,1
206655674,4,4
117097969,4,5
211180125,4,15
222406897,4,1
276234796,4,3
45970552,4,0
22045474,4,19
287270696,4,267
235874009,4,3
35937951,4,48
19925584,4,0
166084307,4,12
205240425,4,34
107554143,4,14
215253129,4,7
199426613,4,594
124428084,4,1
17821133,4,6
181701327,4,628
270059336,4,23
286222836,4,38
213188895,4,45
39324546,4,2
254101561,4,27
59087317,4,66
79111585,4,6
250642069,4,5
58182267,4,64
121573188,4,71
168802795,4,81
33755449,4,4
123939009,4,33
143343409,4,43
306042038,4,1
73457750,4,4
154940708,4,1
276745200,4,3
166439004,4,451
237881427,4,1
298179648,4,5
28815669,4,21
30402259,4,86
270917796,4,13
27835216,4,0
279329852,4,5
264198760,4,3
21144204,4,1
94712912,4,75
169006380,4,47
60439399,4,15
11414203,4,0
277408896,4,2
267564972,4,32
78339000,4,82
94689795,4,20
72329360,4,1295
257989791,4,9
43462452,4,103
94690589,4,1
232021495,4,31
15927737,4,29
76373413,4,413
206588234,4,140
219145315,4,4
244294064,4,1
39869522,4,32
302341431,4,1
22898075,4,7
116478374,4,8
40997928,4,0
195743633,4,2
43395122,4,2
37941785,4,2
306993682,4,8
35640500,4,78
175087399,4,1
285596456,4,2
105071117,4,2
44231506,4,62
222867863,4,1
10064100,4,1
120668831,4,16
156831526,4,18
213854339,4,342
250988060,4,5
12897088,4,0
142409681,4,130
107417121,4,11
181900480,4,6
191377488,4,0
199500064,4,403
45459546,4,39
219775534,4,71
59854456,4,12
158828239,4,121
258673767,4,3
58794630,4,95
215721461,4,18
131377772,4,17
221315846,4,5
60324268,3,1
188366796,3,555
99575517,3,3
74021124,3,5
28041586,3,230
176414861,3,583
132927208,3,86
76046711,3,4
42017429,3,1
227676589,3,29
258390409,3,33
73453691,3,233
201987165,3,1
54212914,3,20
79942253,3,6
96149161,3,130
90815028,3,2
168087108,3,1368
153028703,3,387
82536970,3,161
239928300,3,33
243921660,3,464
303128637,3,13
233000303,3,126
136397050,3,272
98818460,3,372
199307633,3,0
19430377,3,3
54934705,3,2
225706303,3,1
16421440,3,1
61990738,3,42
191169296,3,9
185517910,3,28
114937057,3,147
101507558,3,126
173273313,3,3
27944300,3,9
204443543,3,3
63263519,3,7
214309931,3,6
239659002,3,2
190568643,3,343
46916822,3,171
298592139,3,24
89559973,3,108
307688442,3,33
85256089,3,561
129162036,3,566
181252150,3,14
126877285,3,1
84560845,3,13
205897821,3,2
214018797,3,0
203459103,3,3
252304245,3,28
228207337,3,3
49882352,3,94
190070011,3,17
281927198,3,59
165387305,3,2
27152433,3,1
133534893,3,5
191677626,3,5
290991390,3,1
201152238,3,3
126756731,3,393
235712497,3,22
174522735,3,4
132840940,3,199
92294160,3,2
144188136,3,11
295479185,3,39
115324976,3,212
227282237,3,1
241671581,3,99
255029668,3,12
212456283,3,14
89832342,3,133
88022225,3,26
23472549,3,36
198436071,3,2
243309251,3,7
81768333,3,8
128956830,3,171
203117866,3,4
166654761,3,51
43455427,3,11
139171297,3,515
179355520,3,5
240416489,3,3
161103820,3,56
240328249,3,39
77113494,3,0
204916406,3,207
233209749,3,4
114479142,3,0
76585538,3,2
117573012,3,16
248769067,3,0
131948270,3,2
34383588,3,10
173774528,3,18
89106156,3,112
237610173,3,11
170181678,3,5
64350487,3,12
296769824,3,8
156303898,3,20
130678525,3,453
182464505,3,36
268934736,3,53
259311761,3,0
245352892,3,30
38885272,3,4
259854084,3,206
142591675,3,7
178144284,3,1
209783211,3,14
92669869,3,13
265619532,3,28
299510506,3,8
290582378,3,76
33362395,3,1445
138958592,3,82
281084246,3,0
206896748,3,24
135698781,3,142
7519923,3,35
294006204,3,38
251065129,3,33
191721546,3,2
90878103,3,177
304834885,3,8
227863398,3,18
274261412,3,0
114792785,3,0
58129717,3,11
111190541,3,27
236864282,3,1
275513970,3,4
255148277,3,0
63993064,3,83
94297466,3,287
112365658,3,1
146594813,3,84
183099734,3,2
84686973,3,1
186099130,3,14
128297600,3,66
251594700,3,22
205339310,3,2
168152540,3,501
8277694,3,1
89555434,3,34
299497567,3,15
159595237,3,52
117321969,3,122
47163562,3,247
233659279,3,4
141749157,3,6
183493923,3,3
199085938,3,1
160598077,3,5
97883175,3,22
235139665,3,14
179758802,3,698
202738708,3,164
104418870,3,13
184003742,3,0
193289015,3,293
156460514,3,34
145867654,3,150
160373639,3,33
176271982,3,0
297699756,3,44
27691746,3,0
28705385,3,7
145041407,3,1177
123052194,3,52
70381757,3,1
247686933,3,12
84863268,3,3
256606025,3,136
151727207,3,79
110088484,3,4
47364777,3,4
196446810,3,1
152291766,3,255
137455836,3,5
154083425,3,3
224526163,3,1
134127685,3,5
271659144,3,22
98686446,3,109
246456527,3,7
105024602,3,5
160928826,3,5
196873040,3,9
132732817,3,9
94142618,3,3
63441045,3,9
38337633,3,1
176448305,3,4
171773017,3,0
137949393,3,2
194237851,3,0
143824748,3,2
127603833,3,1123
217751926,3,710
24444528,3,1
119361334,3,72
33866564,3,2
177963795,3,4
28818246,3,0
286084810,3,5
88095884,3,531
125246281,3,7
205089128,3,10
55745376,3,50
280352750,3,3
283815388,3,1
56901667,3,92
91020997,3,50
17894253,3,3
142754561,3,86
216915681,3,960
84487058,3,27
138135171,3,13
220525938,3,2
177976130,3,101
162580876,3,11
92542467,3,40
277874860,3,216
259934836,3,1
201355162,3,92
143222174,3,12
142011717,3,4
88116642,3,1
247871700,3,36
218451030,3,107
198550551,3,18
123875734,3,84
309262440,3,1
293660635,3,12
242296105,3,1
277673224,3,31
277229584,3,4
195750181,3,15
63810706,3,44
201800994,3,7
257759331,3,13
93054621,3,97
30855460,3,7
33121288,3,14
302980730,3,10
257820973,3,0
167511712,3,4
229173482,3,5
89803146,3,1
242749386,3,5
48668697,3,40
170848836,3,209
141497944,3,14
188838705,3,6
47296055,3,17
68672269,3,343
104380136,3,0
305303802,3,1
197700401,3,1
33788990,3,20
158121917,3,416
271133576,3,0
304224083,3,8
120766003,3,20
251973400,3,3
178716199,3,1328
308760273,3,1
221127319,3,1
154316707,3,1534
114846707,3,13
69033837,3,1
298306205,3,41
190517373,3,1
276073724,3,9
89564754,3,27
118991581,3,650
116437770,3,715
156343742,3,531
295693261,3,0
156639838,3,5
102539470,3,20
47332601,3,3
108484523,3,118
248757796,3,18
80154824,3,19
165877735,3,7
223614273,3,0
92250668,3,10
185435886,3,0
36757524,3,25
176810372,3,47
164663996,3,337
250414887,3,16
218608613,3,4
139873696,3,25
302437973,3,22
199423036,3,1
17556127,3,0
168754318,3,4
121199670,3,2276
192031349,3,79
184493955,3,53
299037840,3,1
308468736,3,1
37468189,3,14
63454504,3,1
243077634,3,6
73521885,3,10
65341706,3,18
130758906,3,163
188713427,3,10
221823551,3,45
178423779,3,187
232082615,3,249
175345951,3,54
236210195,3,76
246883819,3,1
238410719,3,2
96269099,3,285
298242221,3,6
154208464,3,352
54402999,3,15
36910614,3,5
92103372,3,535
235587689,3,0
160433170,3,2
90304490,3,22
27037996,3,9
201708562,3,2
161657866,3,159
119835248,3,173
107107474,3,50
172203679,3,1
127261069,3,9
98308239,3,2572
171265504,3,39
198464515,3,1
211191233,3,9
92123735,3,9
132277897,3,1
301733532,3,1
70126472,3,101
27871778,3,10
193545615,3,0
137341828,3,422
53964834,3,2903
285952666,3,1
73997241,3,178
223515017,3,3
198083088,3,48
123142474,3,98
86689730,3,4
172941662,3,138
112134832,3,342
115558697,3,3
195974700,3,13
199757879,3,130
243627451,3,0
142801176,3,60
44946470,3,23
76560982,3,9
57541240,3,14
176563564,3,64
51020486,3,27
202863512,3,0
78551564,3,102
65533730,3,31
205466848,3,678
282358910,3,1
40601456,3,285
243522372,3,6
74497511,3,5
78874120,3,0
258363805,3,8
114080968,3,3
243711507,3,372
70699101,3,211
309052991,3,0
247937621,3,0
158601180,3,103
230379327,3,9
188629712,3,1
30221587,3,0
236496373,3,81
210752982,3,2
270228600,3,126
119365702,3,169
181808796,3,10
242860986,3,2
299211913,3,5
125353580,3,47
7094039,3,1
110843185,3,32
241141429,3,2
289540058,3,0
282731606,3,16
6656519,3,2
208798336,3,12
249858021,3,19
136219907,3,333
127987714,3,20
99701966,3,141
308305300,3,1
266132196,3,58
80859196,3,7
122117051,3,10
118437205,3,72
221443125,3,275
143339438,3,1
238012371,3,1
302563555,3,18
259931116,3,252
6979578,3,39
231122258,3,0
259591984,3,50
283264914,3,9
177488743,3,20
29491264,3,0
192949772,3,98
189072890,3,0
200669964,3,35
55837871,3,34
148476467,3,7
130470206,3,17
47693543,3,49
130057540,3,283
75548930,3,7
187653547,3,1
28898493,3,0
129240163,3,69
201397220,3,6
307915393,3,8
252083412,3,15
61439397,3,57
230924351,3,6
71611112,3,5
215290585,3,2
189801489,3,45
63122679,3,51
79869158,3,40
297811211,3,15
218323237,3,8
298389371,3,119
263856756,3,499
197509386,3,550
92173524,3,1
253773352,3,0
252438345,3,2
242349023,3,56
187533357,3,3
116085629,3,80
106238372,3,9
289893544,3,5
185685666,3,1
219446813,3,210
99017037,3,93
64365339,3,39
103669953,3,2
124462762,3,2
81569401,3,891
231450817,3,10
246892835,3,1
246056879,3,3
168041218,3,107
23663429,3,1
226923581,3,187
23718710,3,3
101369449,3,136
47519224,3,1
304848876,3,42
236950689,3,1
285926554,3,18
201990605,3,271
216040174,3,6
62539628,3,9
149438233,3,1
229791471,3,14
127813787,3,11
151397156,3,23
156407138,3,41
101487265,3,899
291846968,3,1
49845280,3,91
181840406,3,24
259053705,3,0
199899325,3,26
54739142,3,2
169277417,3,87
103574570,3,16
106235885,3,2
77792512,3,14
95761491,3,9
204829406,3,1
207406826,3,4
115275499,3,8
51905751,3,278
217368291,3,431
126074325,3,2025
64366280,3,10
228706143,3,9
54888069,3,3
15951451,3,2
200345112,3,2
198825628,3,389
234467038,3,13
147251779,3,0
202043465,3,37
174204642,3,179
182412202,3,21
72488020,3,9
227861587,3,1
166858869,3,96
28040133,3,603
206155181,3,11
302916505,3,16
182929175,3,1018
138259286,3,389
226357303,3,1
74557142,3,0
121255383,3,4
238378861,3,4
175423011,3,65
14758912,3,85
249495968,3,8
197279094,3,8
300620379,3,9
203422894,3,379
167752146,3,181
194071007,3,2
266836892,3,407
133439311,3,17
243536793,3,1
271013192,3,65
38100517,3,26
83572990,3,5
254331891,3,28
294667556,3,2
165565786,3,8
213858385,3,8
168375605,3,353
159152280,3,8
82695118,3,57
229111581,3,20
132057825,3,79
119170251,3,41
90884508,3,13
244908996,3,5
273901604,3,31
211267410,3,18
191592097,3,16
282638848,3,1
58724834,3,291
121809665,3,39
173168090,3,44
292470488,3,0
64657716,3,397
250828184,3,7
106132774,3,32
168546873,3,14
86448907,3,0
153543959,3,4
104707698,3,16
95362226,3,340
251241445,3,0
279487658,3,158
104543500,3,271
256992469,3,2
13227113,3,10
46172640,3,16
237475162,3,1
189417273,3,16
239816635,3,12
139015518,3,14
182883046,3,178
198782797,3,8
102154135,3,33
95461199,3,447
241891753,3,81
40754921,3,13
148162764,3,44
278825568,3,0
256927813,3,4
31500407,3,3
164608800,3,4
242052237,3,2
87059822,3,38
123397302,3,43
267633580,3,322
53778883,3,15
237724900,3,77
298902962,3,3
77632511,3,94
270165540,3,0
303854541,3,0
258478416,3,5
189792144,3,1
101552080,3,80
193792189,3,3
77310637,3,8
250436709,3,3
39990790,3,4
266367020,3,22
78335076,3,9
253253005,3,11
218054193,3,7
35419030,3,1
199637398,3,11
84824859,3,845
64137709,3,22
302328584,3,0
202775025,3,65
125226713,3,259
192274690,3,1
181329087,3,14
91479671,3,2
285252660,3,84
40286953,3,42
90809240,3,12
133885796,3,4
179848102,3,12
218938553,3,3
207319056,3,46
164196144,3,289
135091121,3,373
242325247,3,4
216487495,3,1
30064076,3,1
167153680,3,195
224594322,3,1
217574533,3,3
269058144,3,6
121808566,3,6
155277811,3,33
155155363,3,3
129704982,3,73
90726321,3,31
119624572,3,7
33587126,3,11
245422124,3,8
167302978,3,13
231959681,3,211
49372322,3,200
187731882,3,21
137483421,3,0
285426740,3,23
302237901,3,0
35560181,3,8
65575604,3,27
145368259,3,25
251974333,3,26
249025556,3,358
256980620,3,165
128653133,3,25
73820367,3,115
276028696,3,3
201109162,3,3
219481235,3,115
188661370,3,2
216670429,3,2
49131499,3,3
131394043,3,6
233983451,3,184
116831291,3,486
129425022,3,8
245445357,3,5
212748581,3,6
107977716,3,4
31178210,3,59
204631355,3,3
239744970,3,1
254094961,3,67
102950472,3,35
135414002,3,20
88544184,3,20
300643399,3,29
99355046,3,380
61389725,3,193
139272740,3,97
197288410,3,38
240028845,3,621
135508941,3,1
59477039,3,3
164662285,3,32
292172142,3,14
262217260,3,110
154099092,3,226
278828072,3,1
13542867,3,2
74157312,3,9
119405428,3,1
210413509,3,74
91900241,3,12
291512840,3,2
99129765,3,36
225973147,3,873
305390769,3,1
65472820,3,72
98237090,3,36
248851501,3,20
126428976,3,78
150991587,3,197
226559137,3,257
104802064,3,13
304396588,3,13
307351018,3,15
147143958,3,10
275667776,3,3
167418202,3,1635
189704237,3,14
175835155,3,42
164313137,3,329
295382643,3,196
264239828,3,1102
250357493,3,3
63660695,3,107
57810800,3,17
48449055,3,57
41247053,3,0
275699008,3,107
134776102,3,257
38781158,3,0
37339809,3,1
137079876,3,38
106278654,3,282
201367497,3,8
96607408,3,4
189137548,3,87
192955397,3,2
204537690,3,8
197918145,3,25
258957437,3,15
243428923,3,0
174689200,3,10
217289318,3,1
194895541,2,1
308653033,2,1
233558010,2,57
99189757,2,1085
221430493,2,5
187851224,2,240
192921532,2,4
243440565,2,21
272425320,2,5
300601393,2,13
103973922,2,153
117217039,2,60
268158408,2,6
136554467,2,82
287943546,2,2
92342574,2,1
255168531,2,3
226130045,2,9
210778610,2,6
107886872,2,15
181269219,2,3
237047627,2,1
198156213,2,17
303326013,2,15
75228114,2,107
70165453,2,34
124777563,2,2
88585138,2,2
74232403,2,33
236775073,2,1
216653925,2,6
290367158,2,1
214388411,2,0
246753573,2,1
242412972,2,4
215008934,2,8
292731142,2,22
43321203,2,8
221952355,2,12
189623540,2,4
181321171,2,13
276055488,2,0
230952269,2,1
248255491,2,36
234292025,2,29
194545521,2,15
176743370,2,2
110879737,2,0
58192081,2,8
184794116,2,1
239794225,2,17
113045977,2,1
117129725,2,4
191480137,2,22
167874227,2,0
278567826,2,16
142183287,2,4
286545176,2,88
103620349,2,4
293360401,2,55
192277804,2,3
302345333,2,7
178883999,2,2
170267441,2,2
136913396,2,87
205827348,2,4
74565055,2,52
58667850,2,44
111456195,2,64
278099058,2,6
96977722,2,9
118725402,2,5
277679482,2,3
242815838,2,73
167360036,2,414
204888877,2,7
196237754,2,1
302553338,2,2
207270682,2,1222
200471514,2,1
73141776,2,1
178269176,2,23
179001580,2,622
56790646,2,3
240477898,2,3
186305384,2,46
64394438,2,120
242782489,2,4
37092665,2,10
287668512,2,46
215833301,2,124
168377116,2,17
95203343,2,2
222319850,2,1
297279953,2,48
130021142,2,7
64971477,2,12
294391279,2,1
195147702,2,80
239611310,2,261
281216836,2,59
215518655,2,8
195694153,2,482
255085221,2,10
225787781,2,8
245064847,2,12
94356420,2,11
59537590,2,10
29915651,2,4
296426951,2,8
56198811,2,3
66713604,2,1
94086389,2,206
242471645,2,6
158469748,2,32
174103314,2,1
233277671,2,15
205823360,2,25
254331853,2,3
224197206,2,7
221257958,2,23
95273667,2,6
292936227,2,8
62601134,2,12
128240584,2,13
190945239,2,0
236245395,2,1154
163237086,2,33
95586525,2,76
80117314,2,0
149689548,2,4
279203738,2,2
202160372,2,124
275151488,2,1
240964291,2,719
233595859,2,52
96674526,2,8
289383568,2,6
205029231,2,90
229312905,2,687
118859786,2,29
255076487,2,18
198071235,2,1
103984034,2,58
280721592,2,1
219554846,2,16
240400609,2,8
93578126,2,824
89229462,2,9
305912574,2,11
230213922,2,1
72588600,2,32
205636324,2,77
210725110,2,1
190754099,2,1460
94272610,2,32
301110007,2,8
105590063,2,15
121150146,2,2
212041058,2,17
112784971,2,1
148761419,2,120
144736928,2,44
156669447,2,16
92788681,2,7
206904972,2,36
171541210,2,6
73094226,2,5
235037893,2,73
188321266,2,172
192976811,2,4
243429504,2,12
78996406,2,0
233269570,2,1
115325355,2,3
225289523,2,43
112459307,2,539
86355338,2,33
38968408,2,1
47453568,2,114
199948316,2,1
82448039,2,32
130146848,2,3
101395260,2,118
244441983,2,0
81104015,2,8
182988804,2,175
223124802,2,2
244722763,2,0
102623516,2,2
197732882,2,6
114881003,2,1
206229824,2,1
252475396,2,2
188784538,2,16
58662652,2,22
202128053,2,34
281846414,2,162
293978986,2,486
217993378,2,0
290948882,2,1
104132805,2,510
119311184,2,29
184536712,2,1
207563790,2,3
238282687,2,24
192997918,2,273
121080515,2,262
161919513,2,13
130993597,2,13
240697615,2,132
185710844,2,2
232662797,2,1
127461395,2,1898
84236369,2,195
66308898,2,6
263385816,2,723
125108218,2,42
78071174,2,4
220217607,2,711
86997363,2,1
71132696,2,13
199745733,2,1
135179790,2,9
101248210,2,399
145646661,2,177
298446224,2,21
236078667,2,323
116450986,2,6
180612782,2,8
92842809,2,3
120171057,2,2
227244326,2,3
181476633,2,11
252071568,2,66
96781711,2,13
218339090,2,7
196171528,2,18
242819393,2,8
186154929,2,3
204199622,2,330
182604019,2,3
121480841,2,1
132381775,2,1028
201576436,2,12
253611147,2,7
161084485,2,6
203114983,2,1
194266152,2,13
215039865,2,50
108219790,2,18
127894126,2,10
222134637,2,0
188627637,2,25
113444723,2,1875
141408990,2,28
113771004,2,10
251123935,2,11
246949212,2,24
192839333,2,163
302387415,2,1
121577821,2,952
276467194,2,1
28711405,2,755
101447015,2,743
129659946,2,79
151465345,2,22
80309714,2,158
295363571,2,124
236466534,2,2
190246455,2,1
73274639,2,0
260567796,2,2
186452942,2,15
259038184,2,110
213235578,2,5
144463433,2,25
233692859,2,495
301249176,2,5
116756674,2,24
289428854,2,4
160725611,2,5
119670302,2,458
201680419,2,239
91815420,2,12
212146550,2,1
173394554,2,3
170264961,2,5
304037281,2,1
302228798,2,8
77018622,2,1
182478684,2,29
209804474,2,12
146994562,2,1
